user_id,group,revenue,clicked,converted,retained_7d,complained,segment,device,country
clean_win_control_00276,control,9.68,0,0,0,0,returning_user,ios,CA
clean_win_control_00247,control,8.36,0,0,0,0,returning_user,web,GB
clean_win_control_00434,control,8.55,0,0,1,0,returning_user,android,GB
clean_win_control_01089,control,9.34,0,0,0,0,new_user,ios,GB
clean_win_treatment_00904,treatment,9.35,0,1,0,0,returning_user,android,US
clean_win_treatment_00372,treatment,9.92,0,0,0,0,high_value,ios,DE
clean_win_treatment_01973,treatment,11.24,0,0,1,0,high_value,web,CA
clean_win_control_01115,control,10.3,0,0,0,0,new_user,android,DE
clean_win_treatment_01907,treatment,10.68,0,0,1,0,new_user,android,CA
clean_win_control_01637,control,10.14,1,0,1,0,new_user,android,GB
clean_win_control_00067,control,11.38,0,0,0,0,high_value,ios,CA
clean_win_control_01329,control,11.21,0,0,1,0,returning_user,ios,GB
clean_win_control_01291,control,9.61,0,0,0,0,new_user,ios,CA
clean_win_treatment_00594,treatment,11.42,0,0,0,0,new_user,web,CA
clean_win_treatment_01193,treatment,10.74,1,0,1,0,returning_user,web,GB
clean_win_control_00019,control,11.27,0,0,1,0,returning_user,android,US
clean_win_control_01886,control,10.0,0,0,1,0,new_user,android,CA
clean_win_control_01546,control,9.12,1,0,0,0,new_user,web,US
clean_win_treatment_01746,treatment,12.89,0,0,1,0,new_user,ios,GB
clean_win_control_01666,control,9.04,0,0,0,0,high_value,ios,CA
clean_win_treatment_00668,treatment,10.69,1,0,1,0,new_user,android,US
clean_win_treatment_00739,treatment,10.41,1,0,1,0,returning_user,ios,CA
clean_win_control_00817,control,9.92,0,0,1,0,returning_user,android,US
clean_win_control_00807,control,9.9,0,0,0,0,returning_user,web,DE
clean_win_control_01050,control,9.7,0,0,1,0,returning_user,web,DE
clean_win_treatment_01031,treatment,11.96,1,1,1,0,returning_user,ios,US
clean_win_control_01710,control,9.27,1,0,0,0,returning_user,android,GB
clean_win_treatment_01645,treatment,12.58,0,0,0,0,high_value,web,DE
clean_win_treatment_00828,treatment,9.56,0,0,1,0,new_user,android,US
clean_win_control_01528,control,10.86,1,0,1,0,returning_user,android,GB
clean_win_treatment_00422,treatment,11.59,0,0,0,0,high_value,web,GB
clean_win_control_01558,control,10.09,0,0,0,0,returning_user,web,DE
clean_win_control_00770,control,10.49,0,1,0,0,returning_user,web,US
clean_win_treatment_00868,treatment,11.43,1,0,1,0,high_value,android,US
clean_win_treatment_00545,treatment,9.52,1,0,0,0,returning_user,android,DE
clean_win_treatment_01613,treatment,11.92,0,1,0,0,returning_user,web,CA
clean_win_control_00205,control,12.04,0,0,1,0,high_value,ios,GB
clean_win_control_00646,control,11.04,1,0,0,0,new_user,android,GB
clean_win_control_01881,control,8.71,0,0,1,0,high_value,web,GB
clean_win_control_00576,control,11.3,0,0,0,0,returning_user,web,GB
clean_win_treatment_01961,treatment,9.67,0,0,0,1,new_user,android,CA
clean_win_control_00129,control,7.53,1,0,1,0,returning_user,web,GB
clean_win_treatment_00631,treatment,11.56,1,0,1,0,returning_user,web,CA
clean_win_treatment_00490,treatment,9.98,1,0,1,0,returning_user,ios,US
clean_win_control_01353,control,10.07,1,0,0,0,returning_user,ios,US
clean_win_treatment_01806,treatment,9.8,0,0,0,0,returning_user,web,US
clean_win_control_00313,control,10.6,0,0,0,0,returning_user,ios,CA
clean_win_treatment_01458,treatment,11.23,1,0,0,0,new_user,ios,US
clean_win_control_01014,control,11.58,0,0,1,0,new_user,ios,GB
clean_win_control_01432,control,8.41,0,0,0,0,new_user,android,US
clean_win_control_00845,control,8.04,1,0,1,0,returning_user,web,CA
clean_win_treatment_00929,treatment,10.8,0,0,0,0,new_user,web,US
clean_win_control_01236,control,10.56,0,0,0,0,new_user,ios,GB
clean_win_treatment_01543,treatment,10.94,0,0,1,0,returning_user,android,CA
clean_win_treatment_01533,treatment,10.38,0,0,1,0,new_user,android,GB
clean_win_control_00514,control,7.48,1,0,0,0,new_user,android,US
clean_win_control_00303,control,10.49,0,0,1,0,returning_user,android,US
clean_win_treatment_01882,treatment,10.7,0,0,0,0,returning_user,android,DE
clean_win_control_01231,control,10.87,0,0,0,0,new_user,ios,GB
clean_win_control_01878,control,10.1,0,0,0,0,returning_user,web,GB
clean_win_control_00323,control,9.05,0,0,0,0,high_value,ios,CA
clean_win_treatment_01086,treatment,11.22,0,0,0,0,new_user,ios,CA
clean_win_treatment_01591,treatment,12.24,0,0,0,0,new_user,web,CA
clean_win_treatment_01305,treatment,10.87,0,0,1,0,new_user,ios,US
clean_win_control_01975,control,10.15,0,0,0,0,high_value,ios,CA
clean_win_treatment_01181,treatment,13.24,0,0,1,0,returning_user,ios,CA
clean_win_control_01295,control,9.89,0,0,1,0,returning_user,web,US
clean_win_treatment_01796,treatment,12.36,0,0,1,0,high_value,android,GB
clean_win_control_01529,control,11.04,0,0,1,0,returning_user,ios,CA
clean_win_control_01799,control,8.72,1,0,1,0,high_value,web,GB
clean_win_control_01134,control,10.85,1,0,0,0,new_user,android,US
clean_win_treatment_00325,treatment,11.01,0,0,0,0,new_user,android,US
clean_win_control_01000,control,11.3,0,0,1,0,new_user,web,DE
clean_win_control_00033,control,9.13,0,0,1,0,returning_user,android,CA
clean_win_control_01374,control,10.0,0,0,0,0,new_user,ios,US
clean_win_control_01767,control,10.7,1,0,0,0,returning_user,android,DE
clean_win_treatment_00091,treatment,10.43,0,0,0,0,new_user,web,CA
clean_win_control_01884,control,10.15,0,1,1,0,returning_user,ios,GB
clean_win_control_01804,control,10.89,0,0,0,0,high_value,web,GB
clean_win_treatment_00986,treatment,10.02,0,0,1,0,returning_user,android,GB
clean_win_treatment_01963,treatment,11.28,0,0,1,0,new_user,android,DE
clean_win_treatment_00931,treatment,11.48,1,0,1,0,returning_user,ios,DE
clean_win_treatment_01306,treatment,12.95,0,0,1,0,high_value,web,GB
clean_win_control_00522,control,9.89,0,0,1,0,returning_user,ios,US
clean_win_treatment_01857,treatment,10.07,1,0,1,0,high_value,web,US
clean_win_treatment_01380,treatment,10.95,1,0,0,0,returning_user,android,DE
clean_win_control_00945,control,11.75,0,0,1,0,new_user,android,GB
clean_win_treatment_01617,treatment,9.56,1,0,0,0,high_value,web,DE
clean_win_control_00500,control,9.33,0,0,0,0,returning_user,web,US
clean_win_treatment_00640,treatment,11.48,1,0,0,0,new_user,android,US
clean_win_treatment_01657,treatment,9.85,0,0,0,0,high_value,android,CA
clean_win_treatment_01759,treatment,11.16,1,0,0,0,high_value,ios,GB
clean_win_treatment_01242,treatment,10.66,0,1,1,0,new_user,android,DE
clean_win_treatment_01076,treatment,8.42,0,0,0,0,high_value,android,CA
clean_win_control_01651,control,11.86,0,0,0,0,returning_user,ios,GB
clean_win_control_00645,control,9.97,0,0,0,0,new_user,web,CA
clean_win_treatment_01818,treatment,9.77,0,0,0,0,returning_user,ios,US
clean_win_treatment_01329,treatment,8.5,0,0,1,0,new_user,web,DE
clean_win_control_00465,control,7.42,0,0,0,0,returning_user,android,DE
clean_win_treatment_01532,treatment,11.06,0,0,0,0,new_user,ios,CA
clean_win_treatment_00065,treatment,11.27,0,0,0,0,new_user,ios,US
clean_win_control_01966,control,12.49,0,0,1,0,high_value,web,GB
clean_win_control_01038,control,9.43,0,0,1,0,returning_user,web,CA
clean_win_treatment_00807,treatment,11.1,0,0,0,0,returning_user,android,US
clean_win_treatment_00248,treatment,10.73,0,0,1,0,new_user,ios,DE
clean_win_control_01133,control,11.04,0,0,0,0,returning_user,android,US
clean_win_treatment_00450,treatment,9.79,0,0,1,0,high_value,ios,GB
clean_win_treatment_00689,treatment,11.26,0,0,1,0,returning_user,ios,US
clean_win_treatment_01469,treatment,13.12,0,0,1,0,new_user,web,US
clean_win_control_00703,control,11.92,0,0,0,0,new_user,web,GB
clean_win_control_01734,control,7.76,1,0,0,0,new_user,ios,CA
clean_win_treatment_00925,treatment,9.86,1,0,0,0,returning_user,android,DE
clean_win_control_01357,control,10.39,0,1,1,0,returning_user,android,US
clean_win_treatment_01757,treatment,12.05,0,0,1,0,returning_user,ios,US
clean_win_treatment_01100,treatment,9.47,0,0,0,0,new_user,ios,CA
clean_win_control_00950,control,8.37,0,0,1,0,new_user,android,US
clean_win_treatment_00601,treatment,12.26,0,0,1,0,high_value,web,US
clean_win_control_01955,control,11.44,0,1,0,0,returning_user,web,DE
clean_win_treatment_00111,treatment,10.51,0,0,0,0,high_value,web,US
clean_win_treatment_01037,treatment,9.38,0,0,1,0,new_user,ios,CA
clean_win_treatment_00172,treatment,10.08,0,0,1,0,returning_user,android,US
clean_win_control_01611,control,11.65,0,0,1,0,new_user,android,DE
clean_win_control_01314,control,9.46,0,0,0,0,new_user,ios,CA
clean_win_control_00162,control,8.66,0,0,0,0,returning_user,web,CA
clean_win_control_00887,control,10.14,0,0,1,0,returning_user,android,DE
clean_win_treatment_00280,treatment,11.93,0,0,1,0,returning_user,web,DE
clean_win_control_01959,control,9.13,0,0,1,0,high_value,web,DE
clean_win_treatment_00273,treatment,10.09,0,0,0,0,new_user,android,CA
clean_win_control_01004,control,11.36,0,0,1,0,high_value,ios,DE
clean_win_control_00312,control,10.04,0,0,1,0,new_user,web,DE
clean_win_control_00871,control,10.65,0,0,1,0,new_user,ios,US
clean_win_control_00153,control,7.97,0,0,0,0,returning_user,android,US
clean_win_treatment_01755,treatment,10.84,0,0,0,0,high_value,android,GB
clean_win_treatment_01398,treatment,9.73,0,1,0,0,high_value,android,US
clean_win_control_00863,control,9.29,0,0,1,0,returning_user,web,US
clean_win_treatment_00618,treatment,10.61,0,0,0,0,returning_user,android,US
clean_win_treatment_00356,treatment,10.19,0,0,1,0,new_user,android,DE
clean_win_treatment_00397,treatment,10.57,0,0,1,0,new_user,android,CA
clean_win_treatment_01421,treatment,10.73,0,1,0,0,returning_user,web,US
clean_win_treatment_00328,treatment,9.7,0,0,1,0,high_value,android,CA
clean_win_control_00364,control,10.51,0,0,0,0,new_user,android,CA
clean_win_treatment_00364,treatment,8.74,0,1,0,0,high_value,ios,DE
clean_win_control_00458,control,8.99,0,0,1,0,high_value,ios,CA
clean_win_treatment_00657,treatment,12.05,1,0,0,0,returning_user,ios,GB
clean_win_control_01562,control,10.61,0,0,1,0,returning_user,web,US
clean_win_treatment_01321,treatment,11.75,0,0,0,0,returning_user,web,DE
clean_win_control_00504,control,10.27,0,0,0,0,new_user,web,US
clean_win_treatment_00367,treatment,9.93,1,0,0,0,new_user,ios,CA
clean_win_control_01744,control,10.05,1,0,0,0,new_user,ios,DE
clean_win_treatment_01972,treatment,12.77,0,0,1,0,returning_user,android,DE
clean_win_control_01556,control,8.41,1,0,0,0,high_value,android,US
clean_win_control_00252,control,9.03,1,0,0,0,high_value,android,GB
clean_win_control_00819,control,11.35,0,0,0,0,returning_user,android,GB
clean_win_treatment_00505,treatment,11.25,1,1,0,0,returning_user,web,GB
clean_win_control_00328,control,9.57,0,0,0,0,returning_user,web,US
clean_win_treatment_01420,treatment,10.77,0,0,1,0,returning_user,android,GB
clean_win_control_00592,control,9.97,1,0,0,0,high_value,ios,US
clean_win_control_01436,control,8.2,1,0,0,0,returning_user,ios,DE
clean_win_control_00726,control,10.32,0,0,1,0,new_user,web,CA
clean_win_treatment_01880,treatment,8.81,0,0,0,0,returning_user,ios,CA
clean_win_control_01923,control,10.19,0,0,0,0,returning_user,ios,GB
clean_win_treatment_00417,treatment,12.75,0,1,1,0,new_user,ios,DE
clean_win_treatment_00370,treatment,11.13,0,0,0,0,returning_user,android,DE
clean_win_treatment_00789,treatment,10.88,1,0,0,0,high_value,ios,CA
clean_win_control_01583,control,8.31,0,0,0,0,returning_user,web,DE
clean_win_treatment_01481,treatment,13.81,1,0,0,0,returning_user,web,GB
clean_win_control_00963,control,9.75,0,0,1,0,returning_user,ios,CA
clean_win_treatment_00199,treatment,9.41,0,1,1,0,high_value,android,DE
clean_win_control_00885,control,10.28,0,0,0,0,high_value,android,US
clean_win_treatment_01318,treatment,11.79,1,0,1,0,new_user,web,GB
clean_win_treatment_00253,treatment,11.94,0,0,0,0,new_user,android,DE
clean_win_control_01364,control,12.49,0,0,0,0,new_user,android,US
clean_win_treatment_00551,treatment,9.66,0,0,1,0,high_value,web,DE
clean_win_treatment_00515,treatment,10.13,0,0,1,0,returning_user,web,DE
clean_win_control_01531,control,9.04,1,1,0,0,new_user,ios,DE
clean_win_control_00977,control,10.73,1,0,0,0,new_user,web,DE
clean_win_treatment_00487,treatment,8.51,0,0,0,0,returning_user,android,DE
clean_win_control_01847,control,8.88,1,0,0,0,new_user,ios,CA
clean_win_treatment_00044,treatment,12.57,0,0,1,0,new_user,web,US
clean_win_treatment_00982,treatment,12.64,0,0,1,0,high_value,android,GB
clean_win_treatment_01623,treatment,12.09,1,0,1,0,returning_user,web,CA
clean_win_treatment_00087,treatment,10.59,0,0,0,0,returning_user,android,DE
clean_win_control_01073,control,8.72,0,0,1,0,new_user,web,US
clean_win_treatment_01615,treatment,10.7,0,0,1,0,returning_user,android,DE
clean_win_treatment_00007,treatment,10.49,1,0,0,0,high_value,ios,US
clean_win_control_00462,control,8.8,1,0,0,0,new_user,web,CA
clean_win_control_00535,control,9.55,0,0,1,0,high_value,web,US
clean_win_treatment_01910,treatment,10.6,0,0,1,0,high_value,ios,CA
clean_win_control_00494,control,10.91,0,0,0,0,returning_user,ios,GB
clean_win_treatment_00217,treatment,9.88,0,1,0,0,high_value,ios,GB
clean_win_treatment_01741,treatment,11.81,0,0,0,0,returning_user,web,GB
clean_win_treatment_00773,treatment,11.92,0,0,0,0,new_user,android,GB
clean_win_control_01936,control,8.92,1,0,0,0,new_user,web,CA
clean_win_treatment_01153,treatment,11.35,0,0,0,0,returning_user,ios,GB
clean_win_treatment_01570,treatment,10.64,1,0,1,0,returning_user,ios,CA
clean_win_treatment_00150,treatment,10.74,1,0,0,0,high_value,android,CA
clean_win_control_01088,control,10.52,1,0,0,0,new_user,web,DE
clean_win_treatment_01145,treatment,11.39,1,0,1,0,returning_user,web,US
clean_win_treatment_01155,treatment,11.13,0,0,0,0,returning_user,ios,GB
clean_win_control_00433,control,8.52,0,0,1,0,new_user,android,GB
clean_win_control_01461,control,10.8,0,0,1,0,returning_user,android,DE
clean_win_treatment_01993,treatment,12.95,0,0,0,0,high_value,android,US
clean_win_control_00199,control,12.61,0,0,0,0,high_value,web,US
clean_win_treatment_01021,treatment,11.03,0,0,1,0,high_value,android,GB
clean_win_control_01440,control,11.47,1,0,0,0,new_user,ios,DE
clean_win_control_00715,control,10.0,0,0,0,0,returning_user,ios,US
clean_win_treatment_01274,treatment,12.39,1,0,1,0,high_value,android,GB
clean_win_treatment_01781,treatment,12.11,0,0,1,0,returning_user,android,US
clean_win_control_01156,control,8.58,0,0,1,0,returning_user,web,DE
clean_win_control_01882,control,8.6,0,0,0,0,returning_user,ios,CA
clean_win_treatment_01271,treatment,9.39,0,0,0,0,new_user,web,CA
clean_win_control_00983,control,10.38,0,0,0,0,returning_user,android,US
clean_win_treatment_00661,treatment,11.91,0,0,1,0,new_user,android,DE
clean_win_treatment_00841,treatment,10.53,0,0,0,0,returning_user,web,CA
clean_win_treatment_01080,treatment,10.5,0,0,0,0,new_user,web,US
clean_win_control_00492,control,11.11,0,0,0,0,high_value,ios,CA
clean_win_control_01450,control,9.23,0,0,1,0,new_user,ios,DE
clean_win_control_00151,control,10.34,0,0,0,0,returning_user,ios,GB
clean_win_treatment_00751,treatment,8.99,0,1,1,0,new_user,ios,US
clean_win_control_00685,control,9.88,0,0,0,0,returning_user,android,CA
clean_win_treatment_00428,treatment,10.63,0,0,1,0,returning_user,ios,GB
clean_win_control_00459,control,11.78,0,0,0,0,new_user,android,US
clean_win_treatment_00810,treatment,10.45,0,0,1,0,returning_user,android,CA
clean_win_control_01598,control,9.35,1,0,1,0,new_user,web,GB
clean_win_treatment_01328,treatment,11.62,0,0,0,0,high_value,android,US
clean_win_treatment_00435,treatment,12.68,0,0,0,0,returning_user,ios,DE
clean_win_control_01302,control,9.29,0,1,1,0,new_user,android,US
clean_win_treatment_00603,treatment,10.5,1,0,1,0,returning_user,web,CA
clean_win_control_00828,control,8.41,1,0,1,0,returning_user,android,CA
clean_win_control_01841,control,10.89,0,0,1,0,high_value,ios,US
clean_win_treatment_00679,treatment,11.37,1,0,0,0,high_value,ios,US
clean_win_control_00115,control,8.99,0,0,1,0,new_user,web,GB
clean_win_control_01777,control,10.49,0,0,0,0,high_value,android,GB
clean_win_treatment_01277,treatment,9.5,0,0,0,0,returning_user,web,DE
clean_win_control_01643,control,10.3,1,0,0,0,returning_user,android,US
clean_win_treatment_01769,treatment,11.59,1,0,0,0,returning_user,web,DE
clean_win_treatment_00652,treatment,11.55,1,0,0,0,new_user,ios,US
clean_win_control_01748,control,8.69,0,0,0,0,new_user,ios,DE
clean_win_control_01375,control,7.8,0,0,1,0,new_user,web,CA
clean_win_treatment_00306,treatment,10.52,0,0,0,0,returning_user,android,GB
clean_win_control_00430,control,11.0,0,0,1,0,returning_user,web,DE
clean_win_control_00411,control,8.35,0,0,1,0,new_user,ios,GB
clean_win_control_00530,control,8.51,0,0,0,0,returning_user,web,US
clean_win_treatment_00074,treatment,8.62,0,0,1,0,returning_user,web,US
clean_win_treatment_00756,treatment,11.55,0,0,0,0,returning_user,ios,CA
clean_win_treatment_01628,treatment,8.92,0,0,1,0,returning_user,web,US
clean_win_control_01901,control,9.65,0,0,0,0,returning_user,web,US
clean_win_treatment_00768,treatment,10.96,0,0,0,0,returning_user,web,DE
clean_win_control_01136,control,12.35,0,0,0,0,new_user,ios,US
clean_win_treatment_01747,treatment,11.58,0,0,1,0,high_value,android,CA
clean_win_treatment_01095,treatment,12.13,0,0,1,0,returning_user,web,GB
clean_win_treatment_01191,treatment,10.1,0,0,1,0,returning_user,ios,DE
clean_win_treatment_01527,treatment,11.14,0,0,0,0,new_user,android,US
clean_win_control_01904,control,9.92,1,0,0,0,high_value,web,CA
clean_win_treatment_01569,treatment,10.06,0,0,0,0,new_user,web,DE
clean_win_treatment_00145,treatment,10.68,1,0,0,0,new_user,ios,CA
clean_win_control_01411,control,10.65,0,0,0,0,new_user,ios,DE
clean_win_treatment_01901,treatment,8.98,0,0,1,0,new_user,web,GB
clean_win_treatment_00160,treatment,11.09,1,0,1,0,returning_user,web,CA
